Order Item Id,Category Name,Customer Country,Customer Segment,Customer State,Department Name,Latitude,Longitude,Order Country,order date (DateOrders),Order Item Discount Rate,Order Item Profit Ratio,Order Item Quantity,Order Region,Order State,Order Status,Product Price,Shipping Mode,Delivery Status
162110,30,0,1,5,3,33.88022995,-118.1401291,120,17382.703472222223,0.050000001,-0.129999995,2,10,454,2,49.97999954,3,1
162102,30,1,2,36,3,18.22202492,-66.37055969,47,17382.659722222223,0.119999997,-0.200000003,4,17,356,6,49.97999954,3,0
162095,30,0,2,19,3,30.0164299,-90.14730835,53,17382.615972222222,0.129999995,0.280000001,4,22,462,6,49.97999954,2,1
162084,30,1,0,36,3,18.26004791,-66.37051392,53,17382.57222222222,0.150000006,-0.07,4,22,734,6,49.97999954,3,1
162082,30,1,0,36,3,18.1501503,-65.82595062,53,17382.55763888889,0.059999999,0.270000011,2,22,734,7,49.97999954,2,1
162078,30,0,0,5,3,36.82690048,-119.6776962,53,17382.543055555554,0.090000004,-0.769999981,3,22,734,6,49.97999954,2,1
162077,30,0,0,5,3,36.82690048,-119.6776962,53,17382.543055555554,0.039999999,-0.730000019,0,22,734,6,49.97999954,2,1
162069,30,0,1,5,3,33.04647064,-117.2896729,72,17382.484722222223,0.159999996,0.289999992,4,10,305,2,49.97999954,2,1
162068,30,0,1,5,3,33.04647064,-117.2896729,72,17382.484722222223,0.170000002,0.479999989,4,10,305,2,49.97999954,2,1
162064,30,0,2,5,3,34.50935745,-117.3302917,72,17382.47013888889,0.180000007,0.49000001,4,10,305,3,49.97999954,1,3
162049,30,1,0,36,3,18.2334137,-66.37063599,2,17382.33888888889,0.100000001,0.100000001,3,22,846,2,49.97999954,3,1
162048,30,1,0,36,3,18.2334137,-66.37063599,2,17382.33888888889,0.07,0.449999988,2,22,846,2,49.97999954,3,1
162046,30,0,2,23,3,44.72552109,-93.20613098,47,17382.324305555554,0.150000006,0.059999999,1,17,607,2,49.97999954,3,3
162042,30,1,2,36,3,18.22238922,-66.37059021,2,17382.309722222224,0.090000004,-0.699999988,2,22,846,2,49.97999954,3,0
162025,30,0,0,5,3,36.73889542,-119.7879028,47,17382.221527777776,0.159999996,0.379999995,1,17,711,2,49.97999954,3,0
162024,30,0,1,40,3,26.20306206,-98.30255127,47,17382.206944444446,0.050000001,0.449999988,0,17,711,6,49.97999954,3,1
162013,30,0,1,32,3,41.39922333,-81.73462677,53,17382.134027777778,0.059999999,0.360000014,0,22,462,2,49.97999954,3,1
162006,30,0,1,10,3,25.88852501,-80.17294312,9,17382.090277777777,0.170000002,0.360000014,1,22,1034,7,49.97999954,2,1
161998,30,0,0,24,3,37.18563843,-93.30171204,9,17382.06111111111,0.07,0.460000008,0,22,1034,6,49.97999954,3,1
161987,30,1,0,36,3,18.20070076,-66.37059784,47,17381.988194444446,0.090000004,0.469999999,0,17,607,2,49.97999954,2,1
161983,30,0,0,26,3,35.70111466,-79.82025147,118,17381.97361111111,0.100000001,0.100000001,2,17,584,3,49.97999954,3,1
161981,30,0,0,26,3,35.70111466,-79.82025147,118,17381.97361111111,0.180000007,0.449999988,1,17,584,3,49.97999954,3,1
161980,30,0,0,26,3,35.70111466,-79.82025147,118,17381.97361111111,0.100000001,0.25999999,0,17,584,3,49.97999954,3,1
161966,30,0,0,10,3,28.57764053,-81.44708252,75,17381.900694444445,0.200000003,0.460000008,4,17,565,5,49.97999954,3,1
161962,30,1,2,36,3,18.21026802,-66.37051392,47,17381.88611111111,0.119999997,0.449999988,0,17,607,2,49.97999954,0,1
161954,30,0,2,26,3,36.11019898,-81.52600861,47,17381.84236111111,0.200000003,0.439999998,1,17,607,7,49.97999954,3,1
161939,30,0,2,5,3,32.7794342,-117.1718597,120,17381.75486111111,0.129999995,0.479999989,0,10,454,5,49.97999954,3,1
161919,30,0,1,19,3,30.00503922,-90.06799316,75,17381.609027777777,0.150000006,0.239999995,0,17,632,1,49.97999954,3,1
161906,30,0,0,5,3,33.98547363,-118.3382416,9,17381.53611111111,0.159999996,0.370000005,0,22,1034,6,49.97999954,3,1
161892,30,0,0,5,3,34.31019974,-118.4530792,141,17381.477083333335,0.119999997,0.349999994,2,10,334,2,49.97999954,3,1
161891,30,1,0,36,3,18.20264244,-66.37062073,2,17381.462499999998,0.25,0.079999998,1,22,847,2,49.97999954,3,1
161878,30,1,0,36,3,18.28040314,-66.37057495,2,17381.389583333334,0.0,0.419999987,1,22,847,2,49.97999954,0,1
161852,30,1,1,36,3,18.20761681,-66.37052918,120,17381.258333333335,0.119999997,0.01,3,10,454,1,49.97999954,2,1
161845,30,0,0,5,3,37.63788986,-122.0765686,53,17381.185416666667,0.01,-0.270000011,1,22,462,6,49.97999954,3,1
161839,30,0,1,22,3,42.34501267,-83.48901367,25,17381.141666666666,0.170000002,0.200000003,0,22,32,2,49.97999954,3,0
161838,30,0,1,22,3,42.34501267,-83.48901367,25,17381.141666666666,0.129999995,0.280000001,3,22,32,2,49.97999954,3,0
161814,30,1,0,36,3,18.25281715,-66.37057495,2,17380.952083333334,0.129999995,0.349999994,2,22,846,5,49.97999954,2,1
161808,30,0,0,15,3,41.79980087,-87.58843994,2,17380.908333333333,0.180000007,-1.649999976,0,22,846,6,49.97999954,1,1
161793,30,1,1,36,3,18.24758339,-66.02545166,120,17380.79097222222,0.150000006,-0.370000005,2,10,454,2,49.97999954,3,3
161789,30,1,1,36,3,18.24758339,-66.02545166,120,17380.79097222222,0.159999996,0.310000002,2,10,454,2,49.97999954,3,3
161786,30,1,1,36,3,18.23457146,-66.3706131,120,17380.77638888889,0.150000006,0.280000001,3,10,454,5,49.97999954,3,0
161782,30,1,0,36,3,18.29831505,-66.3705368,120,17380.761805555554,0.200000003,0.0,0,10,454,2,49.97999954,3,0
161767,30,0,1,32,3,41.04313278,-83.65692902,53,17380.703472222223,0.25,0.330000013,0,22,462,5,49.97999954,1,1
161752,30,0,0,10,3,28.10211754,-82.51211548,2,17380.60138888889,0.159999996,0.340000004,3,22,846,1,49.97999954,3,1
161746,30,0,0,6,3,39.72524643,-104.8658752,2,17380.55763888889,0.0,0.129999995,0,22,132,1,49.97999954,3,0
161744,30,1,1,36,3,18.2821064,-66.37055969,53,17380.543055555554,0.170000002,0.050000001,3,22,462,3,49.97999954,3,0
161733,30,1,2,36,3,18.23809052,-66.37059784,2,17380.484722222223,0.01,-0.230000004,0,22,97,2,49.97999954,3,0
161730,30,0,1,31,3,40.70074081,-73.8950882,25,17380.455555555556,0.02,0.280000001,0,22,708,1,49.97999954,2,1
161725,30,0,0,35,3,40.20003891,-77.24391937,25,17380.440972222223,0.029999999,0.360000014,0,22,708,2,49.97999954,2,1
161716,30,0,2,38,3,34.59060669,-80.86904144,2,17380.411805555555,0.039999999,0.379999995,0,22,1007,2,49.97999954,3,0
161715,30,0,0,5,3,34.17058182,-118.3482666,75,17380.397222222222,0.25,0.479999989,4,17,50,5,49.97999954,3,0
161709,30,0,1,5,3,34.02122116,-117.7718201,9,17380.38263888889,0.0,0.01,4,22,1034,7,49.97999954,3,1
161707,30,0,1,5,3,34.02122116,-117.7718201,9,17380.38263888889,0.050000001,0.310000002,0,22,1034,7,49.97999954,3,1
161693,30,0,1,5,3,33.1927948,-117.3563385,2,17380.265972222223,0.170000002,0.25999999,2,22,97,5,49.97999954,3,0
161690,30,1,1,36,3,18.22241974,-66.37049866,53,17380.25138888889,0.180000007,0.360000014,3,22,51,0,49.97999954,3,2
161675,30,0,0,40,3,31.83210182,-106.5521622,2,17380.178472222222,0.200000003,0.109999999,3,22,846,2,49.97999954,0,1
161660,30,0,2,31,3,40.71546173,-73.99006653,75,17380.046527777777,0.25,0.270000011,3,17,191,5,49.97999954,3,0
161649,30,0,2,31,3,40.62810135,-73.96759033,2,17380.017361111113,0.02,0.0,1,22,846,2,49.97999954,0,1
161636,30,1,1,36,3,18.22367477,-66.37052155,53,17379.915277777778,0.059999999,0.370000005,0,22,211,4,49.97999954,3,3
161615,30,1,1,36,3,18.22757721,-66.04398346,47,17379.813194444443,0.0,0.100000001,3,17,38,2,49.97999954,3,0
161613,30,1,1,36,3,18.23636627,-66.37062073,47,17379.798611111113,0.01,0.300000012,3,17,38,7,49.97999954,3,1
161611,30,1,1,36,3,18.23636627,-66.37062073,47,17379.798611111113,0.02,0.02,3,17,38,7,49.97999954,3,1
161599,30,1,0,36,3,18.26063728,-66.37055206,72,17379.725694444445,0.029999999,-1.700000048,3,10,305,2,49.97999954,3,1
161597,30,0,0,9,3,39.68188095,-75.64421082,72,17379.71111111111,0.07,0.479999989,0,10,305,2,49.97999954,3,1
161574,30,1,0,36,3,18.20992851,-66.37055969,120,17379.609027777777,0.039999999,0.109999999,3,10,454,2,49.97999954,3,0
161559,30,0,0,32,3,41.4828682,-81.77826691,2,17379.506944444445,0.01,0.460000008,4,22,158,6,49.97999954,3,1
161539,30,0,0,40,3,35.81719971,-90.65549469,47,17379.40486111111,0.029999999,-0.629999995,1,17,206,6,49.97999954,2,1
161526,30,0,0,43,3,46.40974426,-120.5451202,2,17379.302083333332,0.039999999,0.180000007,1,22,158,7,49.97999954,2,3
161481,30,0,0,4,3,33.53858185,-112.1873779,75,17379.054166666665,0.02,0.310000002,4,17,589,1,49.97999954,3,1
161472,30,0,1,22,3,42.42877197,-82.98252869,47,17379.010416666668,0.050000001,0.25,1,17,1022,2,49.97999954,0,1
161464,30,1,1,36,3,18.20043373,-66.37058258,47,17378.995833333334,0.029999999,0.01,4,17,1022,6,49.97999954,0,1
161460,30,0,0,42,3,37.62722778,-77.32672882,47,17378.98125,0.180000007,0.280000001,2,17,1022,5,49.97999954,3,1
161452,30,1,0,36,3,18.23320007,-66.37062073,118,17378.922916666666,0.090000004,0.159999996,0,17,815,6,49.97999954,3,1
161450,30,1,2,36,3,18.21412468,-66.37055206,53,17378.879166666666,0.050000001,0.25,3,22,822,6,49.97999954,0,1
161435,30,0,1,44,3,43.8122406,-91.24485779,120,17378.747916666667,0.059999999,0.270000011,1,10,454,2,49.97999954,0,1
161427,30,1,1,36,3,18.35915947,-66.07789612,47,17378.68888888889,0.200000003,-0.730000019,2,17,607,2,49.97999954,3,1
161421,30,1,1,36,3,18.27640343,-66.37054443,53,17378.64513888889,0.07,0.029999999,1,22,462,2,49.97999954,2,3
161401,30,0,1,35,3,40.21856308,-75.32538605,120,17378.55763888889,0.039999999,0.379999995,4,10,454,2,49.97999954,3,1
161359,30,0,1,5,3,34.08672333,-118.2597885,53,17378.33888888889,0.25,0.100000001,2,22,571,8,49.97999954,3,2
161334,30,0,0,31,3,40.70074081,-73.8950882,2,17378.193055555555,0.0,-0.059999999,2,22,424,6,49.97999954,2,1
161327,30,1,0,36,3,18.35910416,-66.07791138,115,17378.13472222222,0.050000001,0.349999994,4,22,582,6,49.97999954,0,1
161326,30,1,0,36,3,18.35910416,-66.07791138,115,17378.13472222222,0.059999999,0.289999992,3,22,582,6,49.97999954,0,1
161325,30,1,0,36,3,18.35910416,-66.07791138,115,17378.13472222222,0.01,0.090000004,2,22,582,6,49.97999954,0,1
161305,30,1,0,36,3,18.25019074,-66.37057495,9,17378.003472222223,0.07,0.479999989,3,22,1034,6,49.97999954,3,0
161299,30,1,2,36,3,18.24754334,-66.0253067,9,17377.95902777778,0.02,0.209999993,2,22,1034,7,49.97999954,3,1
161298,30,1,2,36,3,18.24754334,-66.0253067,9,17377.95902777778,0.090000004,0.49000001,1,22,1034,7,49.97999954,3,1
161296,30,0,0,5,3,33.62104797,-117.6759186,9,17377.944444444445,0.100000001,0.340000004,1,22,1034,2,49.97999954,3,3
161284,30,0,1,31,3,40.83076096,-73.91178131,2,17377.900694444445,0.119999997,0.340000004,1,22,846,0,49.97999954,3,2
161282,30,0,1,31,3,40.72494888,-73.52056122,2,17377.871527777777,0.059999999,0.109999999,4,22,846,2,49.97999954,2,1
161270,30,1,2,36,3,18.20079422,-66.37055969,75,17377.784027777776,0.100000001,0.230000004,0,17,1,0,49.97999954,3,2
161269,30,1,2,36,3,18.20079422,-66.37055969,75,17377.784027777776,0.07,0.109999999,4,17,1,0,49.97999954,3,2
161266,30,1,2,36,3,18.20079422,-66.37055969,75,17377.784027777776,0.119999997,-0.800000012,0,17,1,0,49.97999954,3,2
161261,30,0,0,39,3,35.17372131,-89.94194031,120,17377.769444444446,0.129999995,0.159999996,1,10,454,3,49.97999954,3,0
161259,30,0,2,10,3,25.88852501,-80.17294312,52,17377.75486111111,0.090000004,0.25999999,4,10,1021,7,49.97999954,3,1
161243,30,1,0,36,3,18.22757721,-66.04562378,2,17377.638194444444,0.129999995,0.219999999,0,22,846,6,49.97999954,2,1
161231,30,0,1,32,3,41.44094086,-81.70545197,115,17377.579861111113,0.100000001,0.059999999,4,22,429,5,49.97999954,0,1
161225,30,0,0,22,3,42.83187103,-86.07852173,47,17377.52152777778,0.150000006,0.270000011,0,17,38,2,49.97999954,3,1
161224,30,0,0,22,3,42.83187103,-86.07852173,47,17377.52152777778,0.159999996,0.469999999,0,17,38,2,49.97999954,3,1
161217,30,0,0,28,3,40.10759354,-74.22114563,2,17377.477777777778,0.150000006,0.469999999,1,22,846,6,49.97999954,3,0
161187,30,0,0,10,3,25.76825142,-80.19455719,2,17377.331944444446,0.090000004,0.349999994,3,22,410,7,49.97999954,3,0
161186,30,0,0,10,3,25.76825142,-80.19455719,2,17377.331944444446,0.119999997,0.340000004,4,22,410,7,49.97999954,3,0
161182,30,0,0,28,3,40.70845795,-74.25527954,2,17377.258333333335,0.159999996,0.479999989,1,22,847,6,49.97999954,2,3
161152,30,0,2,15,3,41.95241928,-87.83373261,120,17377.097916666666,0.170000002,0.119999997,1,10,454,7,49.97999954,3,1
161141,30,0,2,4,3,33.43081665,-111.8384018,2,17377.010416666668,0.129999995,-0.699999988,4,22,846,0,49.97999954,2,2
161114,30,0,1,6,3,39.74543381,-104.8753815,53,17376.835416666665,0.170000002,0.100000001,0,22,571,6,49.97999954,3,0
161112,30,0,1,6,3,39.74543381,-104.8753815,53,17376.835416666665,0.150000006,0.129999995,4,22,571,6,49.97999954,3,0
161110,30,0,0,4,3,33.58987427,-112.1163712,53,17376.820833333335,0.180000007,-0.379999995,0,22,571,2,49.97999954,3,0
161102,30,1,0,36,3,18.20146751,-66.37062073,115,17376.747916666667,0.029999999,0.100000001,2,22,430,2,49.97999954,3,0
161097,30,0,2,5,3,34.0141983,-117.8547363,53,17376.733333333334,0.159999996,0.01,4,22,462,2,49.97999954,3,1
161089,30,0,1,5,3,33.64226151,-117.9133224,115,17376.704166666666,0.200000003,0.310000002,0,22,429,2,49.97999954,3,3
161069,30,0,0,5,3,37.38002014,-122.0521698,141,17376.616666666665,0.100000001,0.079999998,3,10,334,5,49.97999954,3,0
161060,30,0,0,28,3,39.45430374,-75.26563263,9,17376.528472222224,0.039999999,0.270000011,2,22,1034,5,49.97999954,3,0
161053,30,0,0,40,3,29.62356949,-95.60272217,9,17376.484722222223,0.25,0.079999998,0,22,1034,2,49.97999954,3,3
161049,30,0,2,34,3,45.54113007,-122.7773743,47,17376.440972222223,0.170000002,0.469999999,4,17,206,5,49.97999954,3,1
161044,30,1,1,36,3,18.23452759,-66.37060547,53,17376.42638888889,0.180000007,0.25999999,1,22,734,1,49.97999954,2,1
161016,30,0,2,40,3,29.62356949,-95.60272217,75,17376.222222222223,0.119999997,-0.050000001,3,17,921,3,49.97999954,0,1
161011,30,1,0,36,3,18.24761772,-66.02529144,120,17376.193055555555,0.129999995,0.330000013,3,10,454,3,49.97999954,0,1
161002,30,1,2,36,3,18.35900307,-66.07807922,53,17376.12013888889,0.0,0.270000011,0,22,462,5,49.97999954,2,1
160988,30,1,0,36,3,18.23685837,-66.37052918,75,17376.061805555557,0.180000007,0.100000001,4,17,320,6,49.97999954,0,1
160987,30,1,0,36,3,18.23685837,-66.37052918,75,17376.061805555557,0.150000006,0.079999998,3,17,320,6,49.97999954,0,1
160977,30,0,0,4,3,33.60445786,-111.9907379,75,17376.003472222223,0.050000001,0.449999988,2,17,589,0,49.97999954,3,2
160968,30,0,1,44,3,43.81876373,-91.21988678,53,17375.959722222222,0.200000003,0.25999999,4,22,462,3,49.97999954,3,0
160955,30,0,0,40,3,29.46007919,-98.52754211,75,17375.872222222224,0.01,-0.029999999,0,17,191,6,49.97999954,0,1
160942,30,0,2,31,3,40.67713928,-73.86260223,75,17375.725694444445,0.159999996,0.170000002,3,17,579,6,49.97999954,2,3
160916,30,1,2,36,3,18.29654884,-66.37052918,2,17375.609027777777,0.059999999,0.289999992,2,22,1007,1,49.97999954,3,3
160915,30,1,2,36,3,18.29654884,-66.37052918,2,17375.609027777777,0.02,0.409999996,0,22,1007,1,49.97999954,3,3
160903,30,0,1,4,3,33.64781952,-112.0518799,47,17375.53611111111,0.029999999,0.360000014,0,17,206,2,49.97999954,2,1
160902,30,0,1,4,3,33.64781952,-112.0518799,47,17375.53611111111,0.07,0.209999993,2,17,206,2,49.97999954,2,1
160893,30,0,1,33,3,36.03966141,-95.80953217,115,17375.49236111111,0.25,0.349999994,4,22,582,6,49.97999954,1,3
160891,30,0,2,29,3,35.1097641,-106.5007248,115,17375.477777777778,0.200000003,0.479999989,1,22,582,8,49.97999954,1,2
160879,30,1,1,36,3,18.27994347,-66.37060547,53,17375.40486111111,0.170000002,0.25999999,3,22,822,2,49.97999954,3,1
160849,30,0,0,4,3,33.41001129,-111.7717972,120,17375.288194444445,0.090000004,0.330000013,2,10,325,6,49.97999954,2,3
160839,30,0,0,35,3,39.96376801,-75.60626221,120,17375.244444444445,0.25,-0.230000004,1,10,454,3,49.97999954,3,3
160835,30,0,0,10,3,28.63303757,-81.45867157,2,17375.215277777777,0.180000007,0.0,3,22,123,8,49.97999954,0,2
160831,30,0,1,26,3,36.05080414,-79.79826355,141,17375.200694444444,0.039999999,0.109999999,0,10,334,2,49.97999954,0,1
160830,30,0,1,26,3,36.05080414,-79.79826355,141,17375.200694444444,0.0,0.079999998,1,10,334,2,49.97999954,0,1
160827,30,1,1,36,3,18.24005127,-66.37052155,2,17375.18611111111,0.200000003,-0.730000019,3,22,846,2,49.97999954,0,1
160826,30,1,1,36,3,18.24005127,-66.37052155,2,17375.18611111111,0.050000001,0.449999988,0,22,846,2,49.97999954,0,1
160816,30,1,1,36,3,18.27447891,-66.37055969,75,17375.15625,0.01,0.340000004,1,17,589,2,49.97999954,0,1
160813,30,1,1,36,3,18.24620819,-66.37062073,120,17375.127083333333,0.0,0.289999992,4,10,325,1,49.97999954,0,1
160798,30,0,1,40,3,26.20306206,-98.30255127,118,17375.039583333335,0.100000001,0.479999989,2,17,584,8,49.97999954,3,2
160794,30,0,1,4,3,32.14681625,-111.1331253,118,17375.024999999998,0.01,0.49000001,4,17,584,4,49.97999954,3,3
160787,30,0,2,5,3,36.8423233,-119.7233887,2,17374.966666666667,0.25,0.310000002,3,22,846,2,49.97999954,0,1
160747,30,0,0,24,3,38.79660034,-90.34640503,47,17374.704166666666,0.02,-0.029999999,4,17,607,2,49.97999954,3,0
160729,30,0,0,31,3,40.73124313,-73.98880768,115,17374.602083333335,0.119999997,-0.730000019,2,22,155,1,49.97999954,3,1
160726,30,0,1,10,3,26.21472931,-80.23004913,115,17374.587499999998,0.029999999,0.349999994,4,22,155,1,49.97999954,3,3
160703,30,1,2,36,3,18.2308178,-66.37052155,53,17374.38263888889,0.02,0.330000013,1,22,571,7,49.97999954,1,3
160701,30,1,2,36,3,18.2308178,-66.37052155,53,17374.38263888889,0.039999999,0.059999999,4,22,571,7,49.97999954,1,3
160686,30,1,0,36,3,18.28994179,-66.37062073,53,17374.265972222223,0.0,0.100000001,3,22,147,1,49.97999954,0,1
160684,30,1,0,36,3,18.1501503,-65.82595062,115,17374.25138888889,0.050000001,0.25999999,4,22,382,6,49.97999954,3,1
160679,30,0,0,5,3,33.95993424,-118.3780823,115,17374.236805555556,0.129999995,-0.239999995,2,22,382,0,49.97999954,3,2
160673,30,1,0,36,3,18.24445725,-66.37059784,47,17374.20763888889,0.150000006,0.330000013,2,17,607,6,49.97999954,3,0
160670,30,1,0,36,3,18.24445725,-66.37059784,47,17374.20763888889,0.029999999,-2.599999905,1,17,607,6,49.97999954,3,0
160658,30,1,0,36,3,18.39907837,-66.11219788,120,17374.149305555555,0.01,0.409999996,3,10,454,2,49.97999954,3,3
160655,30,1,0,36,3,18.21417618,-66.37060547,53,17374.12013888889,0.059999999,-0.07,4,22,462,2,49.97999954,3,0
160654,30,1,0,36,3,18.21417618,-66.37060547,53,17374.12013888889,0.07,0.430000007,4,22,462,2,49.97999954,3,0
160650,30,0,0,15,3,42.03620529,-87.96143341,120,17374.061805555557,0.039999999,0.469999999,1,10,454,6,49.97999954,3,0
160649,30,0,0,15,3,42.03620529,-87.96143341,120,17374.061805555557,0.090000004,0.430000007,4,10,454,6,49.97999954,3,0
160643,30,0,1,5,3,33.8859787,-117.8168411,120,17373.98888888889,0.050000001,0.209999993,1,10,454,2,49.97999954,2,1
160641,30,0,0,40,3,27.50744438,-99.47157288,120,17373.974305555555,0.02,-0.829999983,3,10,454,2,49.97999954,2,3
160639,30,0,2,15,3,41.89480972,-87.7714386,75,17373.930555555555,0.029999999,0.25999999,3,17,589,2,49.97999954,3,3
160621,30,0,1,21,3,39.14162064,-77.2270813,115,17373.799305555556,0.159999996,0.360000014,2,22,155,6,49.97999954,3,1
160620,30,1,2,36,3,18.23365212,-66.37059784,120,17373.784722222223,0.039999999,0.270000011,3,10,325,6,49.97999954,3,3
160617,30,0,0,28,3,40.74726105,-74.04908752,53,17373.755555555555,0.050000001,0.25999999,3,22,794,2,49.97999954,2,3
160604,30,0,0,5,3,33.98547363,-118.3382416,53,17373.66736111111,0.059999999,0.310000002,1,22,462,2,49.97999954,3,1
160599,30,0,1,32,3,41.36125946,-82.11012268,2,17373.652777777777,0.059999999,0.360000014,0,22,846,1,49.97999954,3,1
160596,30,1,1,36,3,18.23792267,-66.3706131,2,17373.638194444444,0.07,0.159999996,0,22,159,6,49.97999954,3,3
160585,30,1,0,36,3,18.28333664,-66.3705368,120,17373.579861111113,0.090000004,0.469999999,0,10,454,2,49.97999954,3,1
160582,30,0,0,31,3,40.74718475,-73.87696838,120,17373.550694444446,0.100000001,0.49000001,0,10,454,1,49.97999954,3,0
160577,30,1,1,36,3,18.23085213,-66.37056732,53,17373.53611111111,0.170000002,0.270000011,2,22,822,1,49.97999954,3,0
160574,30,0,0,23,3,33.7542305,-117.9454346,75,17373.506944444445,0.07,0.25999999,1,17,801,6,49.97999954,3,1
160560,30,0,0,40,3,29.46519661,-98.52696991,75,17373.44861111111,0.059999999,0.310000002,3,17,320,6,49.97999954,2,1
160556,30,1,2,36,3,18.22132492,-66.37056732,120,17373.434027777777,0.119999997,0.079999998,0,10,454,7,49.97999954,3,1
160548,30,0,1,10,3,28.57764053,-81.44708252,47,17373.375694444443,0.090000004,0.289999992,1,17,204,5,49.97999954,3,1
160538,30,0,0,28,3,39.95728302,-74.19393158,47,17373.31736111111,0.129999995,0.469999999,0,17,204,8,49.97999954,3,2
160519,30,1,0,36,3,18.27332115,-66.37055206,53,17373.200694444444,0.150000006,0.340000004,0,22,462,1,49.97999954,3,3
160488,30,0,0,28,3,40.78874207,-74.00895691,53,17372.98125,0.07,0.090000004,3,22,462,6,49.97999954,0,1
160466,30,0,1,5,3,32.7443924,-117.1846313,115,17372.791666666668,0.090000004,-0.670000017,3,22,1018,7,49.97999954,0,1
160447,30,1,0,36,3,39.49591446,-98.98998261,53,17372.660416666666,0.159999996,0.129999995,0,22,462,6,49.97999954,3,0
160436,30,1,1,36,3,18.25852776,-66.37055969,53,17372.587499999998,0.100000001,0.330000013,1,22,462,2,49.97999954,1,1
160433,30,0,0,22,3,42.24398804,-83.61991119,53,17372.572916666668,0.100000001,0.479999989,4,22,462,7,49.97999954,3,1
160426,30,1,0,36,3,18.3590126,-66.07813263,53,17372.54375,0.119999997,0.360000014,4,22,51,2,49.97999954,3,3
160421,30,1,0,36,3,18.27938461,-66.37050629,75,17372.514583333334,0.129999995,-0.230000004,4,17,565,7,49.97999954,3,0
160413,30,0,1,5,3,33.78245163,-118.1922455,120,17372.441666666666,0.180000007,0.119999997,2,10,454,7,49.97999954,3,0
160355,30,0,0,5,3,34.02830887,-117.9406891,120,17372.149305555555,0.200000003,0.349999994,2,10,325,8,49.97999954,2,2
160352,30,0,1,40,3,26.20558739,-98.23548889,9,17372.13472222222,0.25,0.01,2,22,1034,5,49.97999954,1,3
160348,30,1,1,36,3,18.43013001,-66.48731232,53,17372.12013888889,0.0,0.270000011,2,22,462,7,49.97999954,1,3
160345,30,0,0,29,3,33.45235443,-104.5149536,53,17372.105555555554,0.01,0.129999995,2,22,462,6,49.97999954,1,3
160336,30,1,2,36,3,18.24146652,-66.3705368,53,17372.076388888887,0.150000006,-2.650000095,4,22,462,5,49.97999954,1,3
160300,30,1,1,36,3,18.25036621,-66.37056732,115,17371.872222222224,0.159999996,0.409999996,4,22,1018,5,49.97999954,1,1
160281,30,0,2,31,3,40.87416458,-73.8703537,47,17371.799305555556,0.02,0.280000001,2,17,607,6,49.97999954,3,0
160267,30,1,1,36,3,18.26691246,-66.37051392,75,17371.69722222222,0.100000001,0.0,3,17,320,6,49.97999954,2,1
160254,30,1,1,36,3,18.25864983,-66.37059784,75,17371.638888888887,0.029999999,0.150000006,2,17,320,2,49.97999954,3,0
160242,30,1,0,36,3,18.24791145,-66.37051392,47,17371.579861111113,0.039999999,0.310000002,2,17,607,2,49.97999954,0,1
160235,30,0,2,34,3,44.07599258,-120.9686584,120,17371.52152777778,0.119999997,0.25999999,3,10,454,7,49.97999954,2,1
160231,30,0,2,34,3,44.07599258,-120.9686584,120,17371.52152777778,0.119999997,0.460000008,1,10,454,7,49.97999954,2,1
160230,30,0,1,22,3,43.82843781,-84.42654419,2,17371.506944444445,0.129999995,-0.039999999,1,22,846,5,49.97999954,2,1
160224,30,0,0,5,3,33.29120636,-117.268959,120,17371.463194444445,0.150000006,-0.219999999,1,10,454,6,49.97999954,2,1
160213,30,1,1,36,3,18.20289993,-66.37057495,53,17371.40486111111,0.170000002,0.129999995,4,22,462,6,49.97999954,0,1
160207,30,0,0,31,3,40.64759827,-73.95845795,53,17371.361111111113,0.159999996,0.079999998,1,22,90,5,49.97999954,3,0
160200,30,1,1,36,3,18.21525955,-66.37057495,120,17371.30277777778,0.180000007,0.349999994,4,10,454,6,49.97999954,3,3
160192,30,0,2,18,3,38.11861801,-84.96742249,118,17371.259027777778,0.050000001,0.469999999,2,17,91,5,49.97999954,3,1
160180,30,0,0,5,3,34.15971375,-118.4632416,47,17371.18611111111,0.170000002,0.310000002,0,17,607,7,49.97999954,3,1
160169,30,1,0,36,3,18.24834442,-66.37050629,47,17371.09861111111,0.180000007,0.310000002,0,17,793,3,49.97999954,3,1
160155,30,1,0,36,3,18.20140457,-66.37054443,120,17371.040277777778,0.200000003,0.109999999,0,10,454,6,49.97999954,3,1
160144,30,1,1,36,3,18.24187088,-66.37051392,120,17370.96736111111,0.059999999,0.330000013,2,10,454,1,49.97999954,1,1
160142,30,1,1,36,3,18.24187088,-66.37051392,120,17370.96736111111,0.07,0.330000013,2,10,454,1,49.97999954,1,1
160123,30,0,2,4,3,33.40329361,-111.9140549,120,17370.864583333332,0.170000002,-1.75,1,10,454,1,49.97999954,3,3
160089,30,1,2,36,3,18.28886795,-66.37054443,47,17370.689583333333,0.090000004,0.150000006,2,17,38,1,49.97999954,0,1
160088,30,1,2,36,3,18.28886795,-66.37054443,47,17370.689583333333,0.129999995,0.059999999,3,17,38,1,49.97999954,0,1
160085,30,1,0,36,3,18.28282166,-66.37052918,47,17370.675,0.200000003,0.5,4,17,38,7,49.97999954,0,1
