Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
2024-08-19 01:36:00,3,-50.6778,-102.041,246,0,20.8,79.2,2,55,325,1,3,80.5,271,1
2024-11-17 02:22:02,2,-88.776,-125.1628,470,1,21.5,51.0,2,59,293,6,0,86.6,113,1
2024-07-29 00:17:00,8,69.691,148.6549,386,0,25.9,71.6,0,36,193,9,2,72.0,299,1
2024-05-17 21:00:51,8,-82.2616,-141.825,325,2,26.2,64.3,0,31,491,6,0,60.7,290,0
2024-03-11 20:09:54,0,2.7286,-99.5442,432,2,25.9,65.8,0,42,265,7,3,86.8,140,0
2024-07-18 05:42:03,7,84.2498,-60.8861,273,0,20.2,72.2,0,19,115,4,3,68.8,238,1
2024-11-13 11:31:44,4,8.7621,-2.9218,492,1,21.6,78.3,0,58,122,8,3,61.2,202,0
2024-01-01 11:37:57,4,-59.0753,68.4886,303,2,24.6,68.6,1,50,213,5,0,97.1,297,0
2024-10-07 18:21:07,6,5.7218,-96.5806,270,2,28.1,73.6,0,57,283,1,0,92.3,122,0
2024-07-16 16:39:04,4,-38.3158,-38.3257,382,1,21.6,50.5,1,31,160,7,2,94.8,261,0
2024-04-13 17:33:52,4,-87.4042,-127.3269,197,1,23.3,53.5,2,41,259,8,2,91.3,211,1
2024-08-11 02:18:19,9,-77.3648,30.9744,368,2,25.0,60.7,0,37,382,4,2,82.8,225,0
2024-01-19 00:15:26,7,-73.0477,124.7969,223,2,19.5,55.6,0,23,154,3,2,62.9,217,0
2024-12-26 03:50:18,7,-27.576,-111.3158,340,0,25.9,75.3,1,18,424,6,2,67.3,287,1
2024-01-10 12:44:17,1,49.9465,-30.0236,355,1,20.2,51.3,0,49,323,3,0,72.6,100,0
2024-10-23 13:13:06,2,-50.6856,-9.6236,158,2,26.6,63.8,2,51,199,3,3,84.8,114,1
2024-07-31 19:53:22,1,84.1122,-87.899,126,0,25.1,58.0,1,47,291,6,1,92.3,123,1
2024-08-05 22:26:07,8,49.9197,79.4653,309,2,20.6,77.3,0,60,177,4,2,69.2,271,0
2024-02-14 00:45:03,1,-44.6254,44.0876,171,0,22.6,69.9,1,26,104,1,2,88.1,132,1
2024-12-14 00:45:10,6,-57.3005,-23.6888,403,2,29.6,63.0,0,12,197,3,3,83.8,228,0
2024-07-16 08:12:29,6,-47.5698,-81.3143,181,1,25.9,69.1,2,44,264,8,0,69.9,223,1
2024-12-08 09:52:23,7,-80.2675,-80.5726,472,0,23.0,68.0,2,34,365,2,1,87.8,294,1
2024-05-08 01:51:55,8,-70.3213,-61.9179,171,1,25.5,51.1,1,43,114,0,2,92.5,149,0
2024-07-20 13:33:43,6,48.2512,-106.6383,204,0,19.2,58.0,2,50,465,7,2,85.2,133,1
2024-10-24 14:59:52,4,-74.6749,-159.7164,254,2,26.7,51.3,1,11,378,7,3,90.6,208,0
2024-11-23 10:56:55,4,-46.0132,-8.5335,100,0,21.0,71.2,0,19,315,8,2,82.2,100,1
2024-04-18 08:51:00,0,9.3294,-71.5299,211,1,23.7,66.7,2,36,149,0,0,60.7,256,1
2024-08-11 04:43:30,9,5.0095,-113.8279,145,0,18.2,62.2,2,56,430,4,1,86.7,260,1
2024-10-09 13:29:04,6,-70.8094,75.1094,244,1,21.3,79.4,2,22,312,8,3,63.5,171,1
2024-12-21 15:26:10,0,-43.2472,163.3821,104,1,29.4,59.1,1,58,229,2,2,82.9,283,0
2024-01-21 23:13:40,5,28.1016,167.1982,356,2,18.4,75.2,0,32,291,5,3,90.7,206,0
2024-03-28 07:50:45,4,-56.2187,27.6037,114,2,26.8,62.1,2,55,334,5,3,85.2,202,1
2024-12-02 10:52:06,6,65.0538,-146.3887,404,1,19.0,76.2,2,54,230,3,3,83.7,171,1
2024-12-30 20:21:58,5,-30.299,153.4529,500,1,21.7,56.2,1,20,381,9,0,90.7,222,0
2024-09-12 11:42:11,5,72.7626,105.821,375,0,23.0,76.3,1,49,131,3,3,87.8,137,1
2024-10-24 23:03:49,8,61.8446,115.5236,361,2,22.3,66.8,2,60,157,3,1,79.8,247,1
2024-03-07 21:52:21,3,-31.1792,-46.048,239,0,26.6,51.6,1,33,333,1,1,95.1,277,1
2024-01-03 13:08:23,1,-43.2004,134.8572,191,2,24.0,59.7,0,51,268,7,3,97.0,111,0
2024-12-08 00:24:42,2,-79.6372,-111.7492,171,0,21.3,58.7,1,10,292,3,1,65.0,184,1
2024-09-13 08:58:09,5,66.838,-175.1681,113,0,28.9,56.3,2,22,417,5,2,60.8,142,1
2024-07-31 22:16:07,4,13.7736,12.9911,298,2,18.8,79.5,1,51,393,3,1,74.6,110,0
2024-11-25 22:59:58,8,-66.2696,-82.0579,184,1,26.0,59.6,2,34,235,5,0,66.7,299,1
2024-05-30 15:40:45,4,5.1238,-67.8583,298,1,18.9,65.9,1,41,269,1,3,64.8,234,0
2024-03-05 20:59:12,3,-85.8715,-162.7167,439,0,25.1,66.1,0,46,151,3,3,79.2,209,1
2024-08-20 15:30:04,3,86.2679,-50.7895,142,0,28.0,67.2,2,49,458,7,1,92.5,224,1
2024-09-19 12:19:09,6,21.3104,-80.5292,202,1,18.5,69.5,2,54,261,2,3,62.5,213,1
2024-03-02 15:37:45,3,-2.2841,23.4152,418,0,29.6,67.4,2,54,199,8,1,99.9,215,1
2024-02-24 23:02:05,4,-23.4709,54.5265,458,0,23.3,58.6,2,43,372,9,0,92.9,262,1
2024-03-05 11:20:37,8,44.5052,-178.7281,313,2,18.7,74.7,2,16,284,2,0,69.0,105,1
2024-03-04 23:34:51,9,-8.1413,92.8681,457,0,18.2,62.6,1,18,217,8,3,97.8,199,1
2024-06-30 04:33:59,2,0.7118,108.5142,298,1,27.8,76.9,2,18,414,4,3,72.2,164,1
2024-12-02 10:19:46,4,43.2255,-143.0415,106,0,23.7,74.7,2,14,442,3,0,83.6,276,1
2024-08-14 11:03:17,6,61.8047,-72.1219,293,1,28.5,59.3,0,50,168,3,2,67.2,199,0
2024-09-13 03:11:29,9,-42.6929,46.2525,301,0,19.2,57.6,2,16,256,5,3,65.4,148,1
2024-12-29 18:21:59,0,-78.0755,-11.8927,287,2,25.2,51.8,1,34,399,1,0,85.0,124,0
2024-11-19 13:53:15,5,65.5547,-128.3673,237,2,23.4,53.3,1,38,109,1,0,87.9,157,0
2024-05-27 07:26:13,0,-19.5574,-65.5493,258,2,25.2,67.6,0,32,484,6,1,98.8,191,0
2024-11-19 20:03:10,3,17.7083,-162.0043,480,2,27.1,76.3,2,22,497,8,1,74.9,183,1
2024-09-18 23:04:24,8,-52.1686,-175.6269,441,2,22.6,53.3,0,29,343,2,0,86.5,172,0
2024-12-16 02:17:00,6,-84.2375,76.9339,346,2,21.6,65.2,0,43,402,7,1,96.4,157,0
2024-09-29 19:01:01,2,-7.599,-78.7489,205,2,23.6,76.2,2,41,324,1,3,73.8,153,1
2024-03-29 01:23:19,2,36.621,97.2194,477,0,25.1,50.3,1,32,297,6,1,96.4,212,1
2024-07-26 10:09:34,9,-7.9899,-23.5723,355,0,19.8,60.9,0,24,226,8,2,62.8,243,1
2024-12-19 10:36:22,4,-68.5749,106.2112,148,1,23.3,59.1,1,53,161,9,2,65.7,189,0
2024-06-14 10:30:32,6,-86.6472,76.1641,190,0,27.8,62.2,1,41,238,1,3,90.2,122,1
2024-01-06 05:22:59,1,-20.073,169.5863,356,0,24.8,70.0,1,37,345,2,1,84.0,245,1
2024-09-17 17:56:29,2,8.0303,137.6073,228,1,18.3,52.3,0,57,350,2,1,76.5,285,0
2024-12-29 17:13:45,6,-58.6706,162.7699,437,2,20.9,55.2,0,44,336,6,2,88.6,118,0
2024-11-30 16:53:31,1,63.6092,-40.4852,295,0,20.3,68.6,1,29,249,5,3,63.2,295,1
2024-10-20 11:54:15,3,69.9178,-25.7593,365,2,30.0,60.0,0,18,215,4,1,95.8,201,0
2024-06-08 16:49:23,1,27.3884,-85.6938,117,0,23.9,64.3,0,16,175,7,0,73.9,270,1
2024-09-11 09:02:01,6,5.5363,-6.3698,202,0,25.9,62.3,2,11,249,3,3,98.0,131,1
2024-11-08 14:19:44,1,-47.9174,-44.4673,408,0,29.9,58.9,2,25,390,7,3,61.5,117,1
2024-06-15 14:24:59,2,-58.2884,-53.9833,277,2,18.2,75.1,0,60,122,9,3,65.0,147,0
2024-05-16 01:51:29,1,44.4715,61.1203,430,0,25.0,53.4,1,30,251,3,0,77.6,119,1
2024-03-26 14:40:33,7,-73.5735,153.529,451,0,21.3,67.2,1,24,187,7,3,69.3,221,1
2024-04-05 15:36:59,8,-39.3967,15.6452,421,1,26.0,78.1,2,29,379,4,1,81.0,118,1
2024-11-13 03:59:13,9,-46.8183,81.9142,175,2,29.6,66.0,0,34,467,8,2,98.3,220,0
2024-06-13 01:08:32,2,57.3299,-54.7962,357,2,27.4,55.5,1,43,207,1,2,60.5,111,0
2024-01-21 09:04:01,9,86.1935,59.4987,419,1,26.5,56.2,1,15,277,1,2,68.3,280,0
2024-10-05 14:23:31,7,59.8543,-132.3865,455,1,19.8,67.6,0,22,301,2,1,68.2,254,0
2024-04-21 07:25:56,2,-41.7908,84.2001,438,0,24.3,78.8,1,33,322,6,2,79.0,206,1
2024-04-24 22:27:28,6,-3.7401,43.2693,497,2,28.2,68.2,1,47,184,5,1,63.8,251,0
2024-02-10 07:01:26,8,-27.0196,-24.081,410,2,29.8,76.2,1,52,152,1,0,76.6,149,0
2024-09-26 16:59:08,7,-53.7107,-60.5951,306,1,21.5,78.5,0,48,317,6,2,92.8,231,0
2024-08-09 14:23:12,3,65.9866,135.5421,209,0,18.6,69.6,2,50,357,9,1,92.9,125,1
2024-01-05 21:06:52,4,-77.8133,-89.1179,155,0,30.0,64.5,1,33,342,5,2,88.2,179,1
2024-11-30 06:40:13,3,22.3036,59.4689,318,0,25.8,79.5,1,11,161,9,3,90.0,191,1
2024-09-11 08:19:18,9,-10.2023,76.7946,422,1,23.8,62.4,0,10,158,3,1,84.7,294,0
2024-10-05 23:57:35,2,-9.1011,102.9819,450,2,22.8,58.7,1,45,421,8,3,90.0,240,0
2024-10-15 14:03:52,4,-85.2973,149.0859,221,1,21.6,67.7,2,39,430,5,1,71.9,286,1
2024-07-04 09:22:46,7,-13.1977,107.4226,271,1,18.7,75.4,0,37,210,9,1,72.0,120,0
2024-08-21 17:20:39,4,-77.327,-33.6001,402,0,18.7,59.6,1,16,454,0,1,62.9,274,1
2024-07-03 06:32:35,0,-36.3388,69.5488,119,2,24.4,68.2,2,60,125,2,3,81.6,106,1
2024-02-20 17:37:42,6,-35.4951,105.3877,385,1,26.1,68.3,0,38,114,5,2,64.6,190,0
2024-05-25 03:48:33,4,-50.7255,49.2993,443,1,23.6,66.6,1,42,333,8,1,93.1,143,0
2024-05-28 16:24:39,4,-85.6005,35.8883,271,2,23.6,74.2,0,30,214,4,1,72.1,132,0
2024-09-07 10:37:29,3,-15.3475,13.3516,133,0,29.4,51.6,0,31,485,2,2,90.1,172,1
2024-08-20 15:07:20,4,36.4573,-60.8255,388,0,23.1,64.8,1,23,329,0,0,89.2,296,1
2024-11-11 19:15:19,0,40.9268,-145.299,429,2,20.9,68.0,2,50,196,9,0,72.9,123,1
2024-05-27 08:38:06,6,-66.0724,48.2597,145,1,18.8,62.6,1,14,408,8,2,81.3,138,0
2024-04-05 18:56:43,0,24.1971,18.693,135,1,20.1,53.8,1,21,108,9,1,92.0,243,0
2024-07-23 15:08:30,5,46.8609,37.8235,442,0,22.2,65.4,1,33,492,4,2,86.4,145,1
2024-03-04 09:24:45,1,-56.7854,25.8691,342,1,27.2,55.1,2,22,326,1,3,64.4,300,1
2024-01-03 12:49:48,1,-35.4329,9.9153,308,0,25.2,52.5,2,19,475,7,0,95.0,206,1
2024-04-05 20:20:25,7,63.6965,-131.1519,358,0,21.6,61.7,0,23,127,5,3,85.7,199,1
2024-05-08 10:09:06,6,-43.4171,160.8423,128,0,23.0,69.7,0,30,462,7,3,76.7,105,1
2024-07-07 19:49:15,2,-82.7058,-62.704,426,0,24.2,75.7,0,51,303,9,0,94.1,160,1
2024-11-26 22:45:24,6,-75.3211,-58.7749,349,1,21.1,54.1,1,47,290,4,3,70.4,233,0
2024-01-04 03:12:31,4,-50.7085,-85.4515,173,2,23.1,56.0,2,50,440,2,0,73.4,289,1
2024-07-31 14:59:23,1,70.7101,-175.9865,184,0,24.5,54.9,1,23,159,6,1,60.2,120,1
2024-05-23 23:23:37,5,-71.1004,-147.757,318,0,25.5,64.3,2,15,215,7,1,69.1,158,1
2024-07-04 00:05:02,3,-76.8972,-3.6358,288,1,24.7,67.4,1,37,230,6,0,65.0,259,0
2024-08-18 23:25:47,6,39.7998,58.7461,317,1,18.5,66.0,2,36,465,0,0,68.0,180,1
2024-10-23 15:20:16,7,78.5954,-173.0016,122,2,26.7,73.2,0,37,128,8,3,81.4,174,0
2024-07-02 16:40:43,4,-53.5264,13.0019,291,1,24.2,67.0,2,29,431,8,1,90.1,172,1
2024-01-10 16:52:14,0,49.3049,-55.6493,199,1,23.4,64.4,2,59,476,9,1,81.3,123,1
2024-10-25 16:02:14,8,72.9981,12.4029,488,1,21.9,75.8,1,30,147,2,0,81.6,252,0
2024-02-27 21:46:02,0,80.4177,-39.9632,445,0,20.6,68.2,0,41,418,8,3,93.6,184,1
2024-08-06 04:29:22,2,-51.0247,1.8063,247,0,19.3,62.9,0,55,466,1,2,78.0,183,1
2024-09-09 18:54:20,4,5.2922,172.6376,351,2,29.7,52.1,0,41,330,7,2,94.5,108,0
2024-01-21 12:56:09,0,54.3099,-98.941,311,0,28.9,77.8,2,43,415,0,0,76.4,210,1
2024-10-23 21:11:00,5,-3.8161,-159.7257,495,1,29.5,50.6,1,58,179,2,0,72.3,245,0
2024-03-22 03:06:23,3,-69.8431,-171.5361,237,2,23.6,62.7,1,35,323,8,2,66.8,267,0
2024-09-07 01:58:48,2,9.3528,120.0011,290,1,28.7,72.6,0,45,151,7,1,81.7,280,0
2024-02-13 05:24:13,2,-74.3396,-150.6339,111,0,22.7,75.6,0,47,207,3,3,60.4,131,1
2024-01-30 15:36:36,2,-62.0623,133.8872,373,0,27.6,65.8,2,23,396,0,1,79.3,126,1
2024-03-06 06:10:28,1,-53.1354,-164.488,458,2,25.5,52.1,1,32,183,5,2,93.5,154,0
2024-10-31 07:46:12,4,85.0389,-138.3248,354,2,24.7,64.1,1,15,298,3,0,71.9,162,0
2024-06-21 10:02:05,3,48.9598,-160.9134,165,0,28.8,51.6,2,49,410,7,0,88.4,291,1
2024-07-25 17:59:38,8,44.3639,134.3967,471,0,19.8,55.2,0,36,369,5,0,94.7,183,1
2024-02-21 22:00:35,8,-33.1628,143.557,410,1,27.5,58.5,1,21,439,8,0,72.4,182,0
2024-06-22 06:59:47,8,-61.1518,140.8152,407,2,19.9,50.7,2,55,421,0,0,87.2,237,1
2024-02-09 21:00:56,1,-87.8115,97.0492,134,1,19.5,75.3,0,45,424,5,2,80.9,175,0
2024-12-16 00:30:52,1,-48.3575,115.8351,394,0,26.9,62.1,1,29,419,9,3,90.7,139,1
2024-03-22 23:53:31,1,-59.5674,11.3653,480,0,23.9,57.9,2,57,204,5,3,62.3,146,1
2024-07-26 08:02:20,7,-37.2055,79.4485,159,2,25.6,76.6,0,25,213,4,2,82.2,144,0
2024-04-11 04:50:12,8,38.1095,164.7654,131,0,19.1,73.3,2,10,353,2,2,89.4,149,1
2024-05-31 15:07:16,0,-20.0991,20.1825,224,0,20.2,58.9,2,34,166,5,0,84.6,105,1
2024-04-12 15:44:47,1,89.3898,-93.1034,120,1,22.6,56.4,0,60,151,8,2,69.9,194,0
2024-03-14 18:05:27,4,85.8393,74.4208,321,0,30.0,75.4,2,14,391,0,3,67.3,138,1
2024-08-09 21:10:15,0,29.5637,-162.339,238,1,26.6,50.9,2,59,160,0,0,76.8,233,1
2024-09-18 10:59:43,0,13.5274,-108.9153,297,2,18.1,77.3,0,22,376,9,3,80.2,168,0
2024-03-13 21:43:28,2,49.8896,46.7765,219,1,22.3,56.9,2,44,144,7,3,62.2,188,1
2024-08-17 04:39:18,3,61.9951,28.0639,204,2,29.8,58.9,2,10,484,2,2,93.0,238,1
2024-01-31 00:01:35,0,88.3545,123.8561,469,2,21.5,52.2,2,56,405,9,2,95.5,135,1
2024-02-27 17:30:37,9,-1.4258,112.8174,146,0,24.2,72.4,0,22,321,8,0,88.2,190,1
2024-09-22 00:34:04,3,-18.3801,-175.0496,215,1,18.9,63.4,2,57,382,3,2,71.2,274,1
2024-10-03 07:58:45,3,72.6206,46.1393,454,2,22.8,73.3,2,45,276,4,2,87.4,261,1
2024-08-14 19:26:01,4,-10.0844,-0.6042,145,1,29.2,67.3,0,36,230,3,1,85.3,269,0
2024-12-24 21:30:03,1,73.6225,125.9589,410,1,18.8,78.0,2,35,228,1,0,92.1,111,1
2024-07-16 21:14:02,4,-67.5109,-162.0537,350,0,21.8,60.4,0,15,238,2,2,81.1,300,1
2024-12-01 17:38:54,0,-4.42,-44.1619,474,0,29.5,51.1,1,34,136,7,3,67.8,268,1
2024-10-08 12:36:02,0,-31.9299,48.9536,357,1,20.9,50.9,1,30,495,0,2,65.6,288,0
2024-05-27 19:21:26,0,-84.5861,-56.9044,171,2,28.8,59.3,0,56,437,9,3,99.6,235,0
2024-03-21 22:22:44,3,-20.6577,-86.8013,137,1,24.0,78.0,2,29,425,6,2,69.4,270,1
2024-05-04 10:52:10,3,-56.5959,153.5316,147,1,24.9,67.6,2,57,157,3,1,62.1,261,1
2024-05-11 12:13:27,5,20.6546,79.9499,194,2,22.9,69.7,0,11,140,3,2,84.7,293,0
2024-12-28 20:25:19,5,-19.7553,54.2697,291,0,24.1,70.8,2,25,414,7,3,99.4,225,1
2024-04-06 01:48:36,3,68.0702,98.5995,176,1,29.5,61.9,0,31,306,5,2,73.5,217,0
2024-08-12 10:11:42,4,25.964,-133.3578,240,2,27.4,72.9,1,29,272,7,0,72.3,106,0
2024-02-08 10:12:13,0,-86.701,-140.0339,412,0,23.8,71.6,2,54,301,5,2,76.8,183,1
2024-10-02 18:31:19,2,-35.9441,-133.4183,359,1,22.6,72.9,0,60,142,3,1,78.5,255,0
2024-11-25 18:46:06,8,62.9176,116.017,491,2,20.6,74.7,1,16,183,6,2,60.3,273,0
2024-03-28 14:33:39,3,69.7549,-126.8123,130,0,29.9,65.0,1,50,385,9,1,72.6,106,1
2024-12-14 12:42:18,8,-0.5355,120.9793,336,2,22.1,75.2,1,33,443,4,0,73.2,186,0
2024-03-13 18:47:10,9,57.9277,-106.3278,330,2,29.5,68.5,0,14,358,0,0,70.0,283,0
2024-02-28 00:53:35,6,-86.177,112.1068,118,2,25.1,59.5,0,36,200,0,3,80.6,239,0
2024-10-18 21:26:27,2,-9.2728,-173.0699,147,2,21.6,52.0,0,24,187,6,1,71.0,173,0
2024-01-11 03:09:35,3,-84.3224,76.1163,258,1,23.3,71.8,2,20,466,6,1,80.6,277,1
2024-09-25 09:44:50,7,-27.8806,-32.4778,315,0,21.7,54.9,2,51,479,6,1,83.7,293,1
2024-06-26 20:47:39,8,-48.8409,171.332,233,0,25.3,52.8,1,19,123,6,2,92.3,192,1
2024-02-24 07:23:53,4,28.627,162.8857,282,1,18.4,68.8,2,16,281,3,0,78.8,285,1
2024-02-04 20:41:18,2,-7.2601,52.512,117,0,28.0,73.9,2,55,156,9,2,63.7,277,1
2024-02-28 18:13:16,0,-16.8576,-8.0033,242,2,23.7,56.0,1,41,190,4,1,61.8,265,0
2024-04-27 15:33:04,8,-42.1652,-40.9587,497,1,24.1,77.5,0,39,319,9,1,60.0,224,0
2024-10-27 00:36:59,1,4.2073,-152.132,384,0,25.6,78.8,1,52,161,9,0,83.6,161,1
2024-01-08 09:23:32,9,7.8031,43.4739,258,1,26.8,60.5,0,12,413,7,2,86.9,207,0
2024-04-01 18:35:37,4,-6.8792,165.0017,258,1,29.4,66.1,2,54,395,1,0,71.4,256,1
2024-03-05 12:35:28,7,60.6073,74.3625,291,2,26.9,52.3,2,34,253,1,1,94.9,228,1
2024-08-22 06:38:15,9,-87.2317,143.0006,135,0,29.0,62.2,2,24,155,2,0,69.4,196,1
2024-01-20 14:38:55,1,38.825,-51.8451,437,0,23.3,61.6,2,45,177,4,0,93.3,106,1
2024-07-06 18:05:23,9,-53.5255,-1.9486,441,0,23.1,57.1,0,55,490,9,2,65.1,289,1
2024-05-12 20:36:13,6,71.1182,-120.1134,268,0,20.3,78.1,1,30,102,5,2,91.7,132,1
2024-11-20 15:27:33,2,-78.4902,-101.3255,142,0,24.0,51.6,0,40,160,6,3,70.0,276,1
2024-08-14 18:56:46,9,35.0933,-170.9221,264,2,25.3,55.2,0,51,213,9,0,85.5,173,0
2024-10-02 10:12:30,3,67.0296,-18.7078,426,0,25.3,56.8,0,15,241,4,1,83.5,224,1
2024-04-04 17:32:05,8,-29.6573,-37.6029,214,0,24.3,56.9,0,35,497,5,2,70.2,111,1
2024-01-08 21:16:45,5,-9.1109,76.762,123,1,19.3,63.4,1,35,303,2,3,64.9,240,0
2024-04-02 22:44:27,7,50.7076,-21.7653,295,2,22.2,64.9,2,19,385,8,2,77.1,235,1
2024-04-09 22:12:14,5,48.352,-54.56,378,2,23.3,78.7,0,17,364,7,0,96.1,230,0
2024-07-08 11:01:23,4,-39.7867,81.5636,209,0,19.3,51.0,1,18,443,1,0,91.5,213,1
2024-03-21 10:50:41,6,36.5436,71.7597,325,0,28.8,55.0,0,56,316,3,2,77.8,300,1
2024-11-22 22:18:41,6,32.8663,-79.992,362,0,21.7,54.6,2,22,441,2,3,74.6,194,1
2024-04-24 00:08:50,4,-0.1019,99.8069,451,1,27.5,56.7,0,23,446,5,1,62.1,203,0
2024-06-05 08:51:03,9,-56.8231,71.5841,201,2,27.5,53.1,0,10,169,2,3,65.1,242,0
2024-03-01 10:10:16,3,-61.9668,113.8899,442,0,23.6,58.1,0,47,165,0,1,93.3,191,1
2024-07-06 21:09:27,0,-63.8035,61.4571,274,2,19.3,70.3,1,26,404,6,2,81.0,141,0
2024-11-28 16:05:59,5,-31.7275,-28.5676,180,2,24.9,68.9,0,14,189,2,1,89.4,275,0
2024-03-23 21:22:31,0,69.9959,-10.5335,213,0,22.8,65.0,1,51,361,5,3,74.5,274,1
2024-04-24 05:44:05,1,-63.1722,145.3756,353,2,22.0,66.8,2,27,327,8,1,71.2,146,1
2024-06-11 04:47:07,8,35.7913,6.3765,495,1,20.6,71.5,2,32,166,1,2,62.5,282,1
2024-08-12 00:54:08,0,-58.8531,45.0498,162,0,21.3,76.8,1,53,164,2,3,61.6,104,1
2024-05-31 03:05:32,3,49.4007,-106.1531,252,0,28.0,66.5,1,44,298,5,1,72.8,150,1
2024-04-05 10:26:33,2,8.4222,-69.7522,361,1,19.5,78.6,0,21,358,8,2,93.0,235,0
2024-12-12 16:21:04,6,-6.5166,-143.3822,115,1,29.3,65.1,2,32,445,0,2,79.4,123,1
2024-02-11 08:18:06,3,-43.1797,-64.4769,172,1,22.5,69.7,2,55,216,8,2,72.1,106,1
2024-10-11 15:23:47,8,45.047,69.7014,403,2,28.2,76.1,2,51,457,6,1,73.9,229,1
2024-06-27 16:27:20,2,-15.8011,138.7785,426,2,22.0,73.1,0,29,392,4,3,94.6,236,0
2024-09-10 19:47:25,7,-30.8564,26.7562,368,0,26.6,74.9,1,28,341,5,3,97.1,217,1
2024-07-02 13:06:51,9,16.0296,-36.3349,173,0,24.9,58.1,0,34,287,8,0,96.8,131,1
2024-08-31 20:18:57,9,81.3962,-79.6193,371,2,22.9,67.2,2,35,121,7,2,90.9,213,1
2024-07-13 00:23:59,4,77.5436,-156.2479,199,0,28.5,68.8,2,18,201,1,0,71.2,181,1
2024-07-09 10:12:42,4,51.8047,66.0193,319,2,22.3,50.8,0,52,188,7,1,66.4,153,0
2024-05-06 23:58:14,4,37.5523,145.1973,437,2,29.1,76.5,0,46,122,9,3,73.6,111,0
2024-01-07 15:00:38,9,30.5875,132.7309,203,0,19.2,63.6,2,31,123,8,0,84.1,270,1
2024-03-08 18:02:46,8,-86.9276,120.7534,466,2,26.3,70.4,2,53,291,7,2,62.1,287,1
2024-03-04 09:26:19,8,-44.6569,129.8625,418,2,22.9,62.0,1,26,405,0,3,62.3,124,0
2024-10-12 07:07:08,7,53.8186,-158.4252,124,0,26.7,50.1,0,10,460,4,0,69.4,130,1
2024-08-07 05:17:08,0,26.0226,103.2098,322,0,25.0,57.7,0,15,190,3,1,86.8,159,1
2024-03-27 21:00:44,8,14.1508,-54.4659,351,1,25.1,74.2,2,54,223,8,1,62.2,267,1
2024-10-03 07:39:13,4,22.8356,-12.873,350,2,27.0,66.7,1,56,207,1,0,64.0,248,0
2024-06-24 01:25:10,7,79.2334,166.4549,179,1,20.6,53.6,2,36,480,6,0,72.1,246,1
2024-01-30 08:32:53,6,-9.0289,-69.4256,338,1,27.3,70.1,2,29,129,0,3,82.4,281,1
2024-01-15 07:48:38,1,71.2228,-86.3993,334,1,28.9,62.8,0,15,106,4,2,97.2,127,0
2024-12-30 08:15:46,1,-29.6864,-88.6901,411,2,19.0,55.4,0,14,409,6,3,94.5,192,0
2024-08-01 21:42:48,7,-19.5759,-39.5531,481,0,22.8,74.7,1,42,157,0,2,65.2,259,1
2024-05-17 19:53:30,2,81.1,113.2247,224,0,26.4,75.4,1,23,234,3,0,86.6,131,1
2024-02-04 05:26:36,8,32.7849,30.955,377,0,19.5,51.0,1,11,226,7,2,64.1,266,1
2024-07-18 13:12:46,7,49.048,4.8896,283,0,19.6,75.5,2,49,496,5,2,78.9,130,1
2024-01-01 17:34:48,1,-13.9612,89.5342,174,0,20.2,74.2,1,49,403,4,3,83.5,227,1
2024-09-08 14:29:17,4,64.4113,-121.7647,440,1,20.4,62.4,0,35,199,9,3,80.3,269,0
2024-02-26 03:25:37,2,-77.7986,-155.4098,497,0,21.8,71.3,2,22,424,1,2,79.8,168,1
2024-04-16 04:37:24,7,16.2591,175.1485,337,1,21.1,64.4,1,49,226,1,1,89.6,298,0
2024-12-11 17:39:51,1,30.6749,78.4743,315,1,21.4,62.6,2,27,482,8,1,77.2,153,1
2024-09-16 12:46:13,7,-18.0675,76.7802,219,1,18.1,64.6,0,24,179,7,2,83.3,202,0
2024-01-23 18:52:56,8,-89.7784,-163.7965,247,0,28.3,76.2,0,53,190,9,0,93.6,111,1
2024-03-28 07:21:29,9,-30.5476,63.5282,148,0,19.0,50.3,1,50,481,1,0,87.3,243,1
2024-04-28 03:36:13,6,-16.8317,-114.4787,205,2,23.4,61.4,0,31,279,1,1,79.1,118,0
2024-04-12 19:45:26,2,42.6126,-69.5408,243,2,28.9,57.8,0,33,277,9,1,84.4,151,0
2024-12-30 02:31:31,8,44.5289,31.1002,226,0,21.0,69.4,1,27,406,4,3,99.9,285,1
2024-07-31 17:11:19,2,84.7161,77.1114,350,1,23.7,59.8,1,42,188,9,3,98.6,248,0
2024-01-04 19:58:15,4,-64.0954,-155.4074,272,0,23.4,57.2,0,51,419,5,0,63.1,159,1
2024-02-05 00:48:18,2,20.3388,-109.3313,378,2,21.0,60.8,2,30,318,2,2,84.8,181,1
2024-09-27 17:22:08,1,-14.5017,-20.1486,127,0,23.7,51.2,2,38,463,0,1,78.9,272,1
2024-10-07 14:26:04,4,-35.3643,134.8909,275,2,23.0,55.7,0,39,264,0,0,64.4,281,0
2024-01-09 23:18:24,7,1.3295,83.6357,483,0,28.6,72.4,0,51,243,0,1,73.7,167,1
2024-01-01 18:29:17,3,88.7652,-178.2706,179,0,25.5,70.9,1,12,427,8,3,60.3,157,1
